MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,LatitudeMeasure,LongitudeMeasure,HUCEightDigitCode,StateCode,region,huc2
42SRBCWQ_WQX-EFFF006.9-4177,East Fork,River/Stream,41.574667,-77.912439,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-ELKR000.5-4177,ELKR,River/Stream,41.736419,-77.581536,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-ELWR000.3-4175,ELWR 0.3,River/Stream,41.7044,-75.48092,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-EMAH000.2-4076,EMAH 0.2,River/Stream,40.60722222,-76.92416667,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FELL000.1-4176,FELL 0.1,River/Stream,41.68555556,-76.9375,2050104,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FISH002.1-4177,FISH 2.1,River/Stream,41.09555556,-77.47972222,2050204,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FISH019.9-4176,FISH 19.9,River/Stream,41.15427,-76.3722,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FMIL004.9-4277,FMIL 4.9,River/Stream,42.42857,-77.32862,2050105,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FRNK000.2-4078,FRANKSTOWN B,River/Stream,40.56093,-78.07125,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FRNK001.6-4078,FRNK 1.6,River/Stream,40.555,-78.09611111,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-FRNK038.1-4078,FRNK 38.1,River/Stream,40.3775,-78.4175,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-GARD001.6-4175,GARD 1.6,River/Stream,41.28894,-75.80264,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-GRAN000.6-4077,GRANVILLE,River/Stream,40.57131,-77.5759,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-GRAY000.5-4177,Grays,River/Stream,41.426528,-77.019292,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-GRAYS03.9-4177,Grays 3.9,River/Stream,41.47237,-77.01706,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-GTRC002.9-4078,GTRC 2.9,River/Stream,40.32083333,-78.12194444,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-HAMM000.7-4176,HAMM,River/Stream,41.991638,-76.912327,2050105,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-HAMM010.3-4076,HAMR,River/Stream,40.24722222,-76.33472222,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-HARR006.9-4275,HARR 6.9,River/Stream,42.53606,-75.18525,2050101,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-HICK000.3-4178,Hicks,River/Stream,41.362347,-78.253481,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-HONY000.2-4077,HONY 0.2,River/Stream,40.66527778,-77.5925,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-HUNT000.1-4178,Hunts,River/Stream,41.452555,-78.144577,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-INDI000.3-4076,INDI 0.3,River/Stream,40.40744,-76.57674,2050305,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JOHN000.1-4177,JOHN 0.1,River/Stream,41.6775,-77.06916667,2050104,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR002.0-4077,JUN 2.9,River/Stream,40.42527778,-77.01638889,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR040.0-4077,JUNR 40,River/Stream,40.60686,-77.470225,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR066.7-4077,JUNR 66.7,River/Stream,40.4824,-77.73374,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR074.0-4077,JUNR74,River/Stream,40.385933,-77.872994,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR084.6-4077,JUNR 84.6,River/Stream,40.39222222,-77.93527778,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR094.0-4077,JUNR 94.0,River/Stream,40.44956,-77.97272,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-JUNR094.0-4078,JUN 94.0,River/Stream,40.48611111,-78.01944444,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KENT002.6-4275,KENT 2.6,River/Stream,42.41034,-75.42979,2050101,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KETT027.0-4177,Kettle,River/Stream,41.499699,-77.770681,2050203,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KING005.9-4176,KING 5.9,River/Stream,41.56318,-76.62038,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KISH000.4-4077,KISH 0.4,River/Stream,40.59694444,-77.57055556,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KISH014.1-4077,KISH 14.1,River/Stream,40.60506,-77.69963,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KNSV000.3-4077,KANASA,River/Stream,40.34455,-77.58861,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KRTZ001.5-4076,KRTZ 1.5,River/Stream,40.01573633,-76.5402547,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KTCH000.5-4176,Kitchen,River/Stream,41.233657,-76.242822,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KTTL000.2-4177,KTTL0.2,River/Stream,41.30055556,-77.84083333,2050203,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KTTL038.5-4177,KTTL 38.5,River/Stream,41.5854,-77.6361,2050203,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-KTTL042.5-4177,KTTL 42.5,River/Stream,41.61927,-77.5886,2050203,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LACK041.8-4175,LACK,River/Stream,41.683305,-75.473242,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LARR002.9-4177,LARR2.9,River/Stream,41.24916667,-77.22638889,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LARR009.6-4177,LARR,River/Stream,41.327391,-77.189426,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LAUR001.6-4077,LAUREL MOD,River/Stream,40.878284,-77.960123,2050204,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LAUR002.3-4178,LAUR 2.3,River/Stream,41.10117,-78.07929,2050201,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LBEA000.4-4176,Little Bear,River/Stream,41.36088,-76.86674,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LBUF000.1-4077,LBUF0.1,River/Stream,40.67777778,-78.30472222,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ000.1-4076,LCHQ 0.1,River/Stream,40.06449,-76.51563,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ000.4-4076,LCHK 0.4,River/Stream,40.07805556,-76.51083333,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ003.4-4076,LCHQ 3.4,River/Stream,40.08873,-76.50539,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ007.6-4076,LCHQ 7.6,River/Stream,40.117867,-76.502378,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ012.1-4076,LCHQ 12.1,River/Stream,40.1582,-76.50216,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ014.0-4076,LCHQ 14.0,River/Stream,40.16947,-76.51847,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ016.4-4076,LCHQ 16.4,River/Stream,40.20099,-76.50849,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCHQ019.7-4076,LCHQ 19.7,River/Stream,40.21985,-76.46513,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCLF000.1-4078,LCLF0.1,River/Stream,40.97,-78.40722222,2050201,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LCNT013.2-4076,LCNT 13.2,River/Stream,40.0695,-76.34545,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LEGT000.1-4175,LEGT 0.1,River/Stream,41.44472222,-75.64444444,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LGRN003.1-4176,LGRN 3.1,River/Stream,41.1698,-76.44693,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LICK000.7-4177,LICK 0.7,River/Stream,41.7353,-77.53901,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LIRB000.1-4276,LIRB 0.1,River/Stream,41.96278,-75.54331,2050101,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LITZ002.3-4076,LITZ,River/Stream,40.134194,-76.258539,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LJUN003.8-4078,LJUN 3.8,River/Stream,40.59083333,-78.10972222,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LJUN020.1-4078,LJAY,River/Stream,40.62583333,-78.31777778,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LLSK001.2-4176,LLSK1.2,River/Stream,41.25,-76.93527778,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LMDX000.2-4178,LMDX 0.2,River/Stream,41.23809,-78.42096,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LMEH000.8-4176,LMEHOOP,River/Stream,41.58154,-76.0698,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LMUN010.4-4176,LMUN,River/Stream,41.193527,-76.641475,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LOCU000.4-4077,LOCU 0.4,River/Stream,40.22099,-77.3064,2050305,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LONG001.3-4177,Long,River/Stream,41.761415,-77.559282,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LOPZ004.8-4176,LOPZ 4.8,River/Stream,41.41406,-76.35499,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LOSC001.8-4077,LOSC 1.8,River/Stream,40.59982,-77.39148,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LOYS012.4-4176,LOYS 12.4,River/Stream,41.36427,-76.8743,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LPIN000.2-4177,LPIN0.2,River/Stream,41.31,-77.36277778,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LPIN005.6-4177,LPIN 5.6,River/Stream,41.37518,-77.36117,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LRLR001.4-4078,LAUREL HIGH,River/Stream,40.80972222,-78.07138889,2050204,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LSHK001.2-4176,LSHK 1.2,River/Stream,41.14753,-76.17393,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LSTR001.6-4177,LSTR 1.6,River/Stream,41.81577,-77.42595,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LTCC002.9-3976,LTCC 2.9,River/Stream,39.77456,-76.13238,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LTWC008.0-4076,LTWC 8.0,River/Stream,40.583652,-76.88132,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LWIC000.6-4076,LWIC 0.6,River/Stream,40.539198,-76.942139,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LYCO002.0-4177,LYCO2.0,River/Stream,41.25277778,-77.04166667,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LYON000.4-4275,LYON 0.4,River/Stream,42.46303,-75.55011,2050102,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-LYSK005.0-4176,LYSK5.0,River/Stream,41.45879746,-76.33103915,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MAHA017.9-4076,MAHA 17.9,River/Stream,40.661595,-76.686434,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MARS000.8-4177,MARS,River/Stream,41.060222,-77.609967,2050204,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MARS001.5-4177,Marsh Tioga,River/Stream,41.76305556,-77.41333333,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MCEL001.2-4177,MCEL 1.2,River/Stream,41.14629,-77.35682,2050203,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MDDY003.3-3976,MDDY 3.3,River/Stream,39.7725,-76.31611111,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MEAD016.6-4277,MEAD 16.6,River/Stream,42.36012,-77.0442,2050105,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MESH004.5-4175,MESH,River/Stream,41.61164,-75.984739,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MHNY000.3-4076,MHNY 0.3,River/Stream,40.72555556,-76.83833333,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MIDD006.9-4076,MIDD 6.9,River/Stream,40.24356,-76.24557,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MIDL000.7-4076,MIDL 0.7,River/Stream,40.76861111,-76.87472222,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MILL001.6-4176,MILL 1.6,River/Stream,41.71184,-76.15418,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MILL002.6-4176,MILL 2.6,River/Stream,41.46977,-76.73996,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MILL003.2-4076,MILL 3.2,River/Stream,40.012164,-76.283019,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MOOS001.7-4178,Moose,River/Stream,41.045642,-78.461575,2050201,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MORR000.8-4177,MORR 0.8,River/Stream,41.66305556,-77.03972222,2050104,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MOSH005.1-4178,MOSH5.1,River/Stream,41.03638889,-78.05888889,2050201,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MOSQ000.2-4177,MOSQ0.2,River/Stream,41.22222222,-77.03833333,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MTHC001.5-3976,MTHC 1.5,River/Stream,39.92462,-76.0823,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MUDD000.2-4076,MUDD 0.2,River/Stream,40.17083333,-76.10583333,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-MUNC001.1-4176,MUNC1.1,River/Stream,41.21777778,-76.78666667,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NBBC006.2-4077,NBBC 6.2,River/Stream,40.96064,-77.1235,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NBMY000.0-3976,NBMY 0.0,River/Stream,39.80777778,-76.47611111,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NBMY000.1-3976,NBMY 0.1,River/Stream,39.8092,-76.4761,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NBWC005.0-4176,NBWC 5.0,River/Stream,41.8425,-76.10632,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NFCR007.6-4177,NFCR 7.6,River/Stream,41.99944444,-77.63194444,2050104,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NINE000.1-4177,Ninemile,River/Stream,41.791456,-77.763872,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NMHT000.0-4076,NMHT 0.0,River/Stream,40.6475,-76.96611111,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NSPR002.7-4078,N SPRING,River/Stream,40.22016,-78.01107,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NTNY001.7-4077,NTNY 1.7,River/Stream,40.95201,-77.74115,2050204,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-NTOW004.6-4176,NTOW 4.6,River/Stream,41.71616,-76.68625,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-OCTO001.0-3976,OCTO 1.0,River/Stream,39.66111111,-76.14833333,2050306,24.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-OPOS000.8-4176,OPOS 0.8,River/Stream,41.41276,-76.22053,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-ORGN001.3-4078,ORGEON,River/Stream,40.05736,-78.14786,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-OSBO007.8-4275,OSBO 7.8,River/Stream,42.202,-75.737,2050102,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-OTSL008.7-4275,OTSL 8.1,River/Stream,42.4225,-75.94861111,2050102,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PATT000.6-4276,PATT 0.6,River/Stream,42.10924,-76.01933,2050103,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PAXT008.4-4076,PAXT 8.4,River/Stream,40.30805556,-76.85,2050305,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PENN005.0-4076,PENN 5.0,River/Stream,40.82555556,-76.87277778,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE000.1-4076,PINE 0.1,River/Stream,40.637187,-76.664592,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE001.1-4177,PINE1.1,River/Stream,41.18194444,-77.28083333,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE005.6-4076,PINE 5.6,River/Stream,40.637187,-76.641576,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE009.1-4076,PINE 9.1,River/Stream,40.628072,-76.621486,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE012.8-4076,PINE4.0,River/Stream,40.636061,-76.56785,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE013.6-4076,PINE5.0,River/Stream,40.63888889,-76.55611111,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE020.5-4076,PINE6.0,River/Stream,40.64916667,-76.44555556,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE048.8-4177,Pine Blackwell,River/Stream,41.64694444,-77.45055556,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE077.1-4177,Upper Pine,River/Stream,41.790114,-77.761231,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PINE078.8-4177,PINE,River/Stream,41.790365,-77.76152,2050205,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PIPE003.0-4078,PIPERS,River/Stream,40.09893,-78.33558,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PLES003.5-4176,PLES,River/Stream,41.49143,-76.922997,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PLST000.8-4078,PLEASANT V,River/Stream,40.06468,-78.46233,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PORT000.4-4178,Portage,River/Stream,41.511692,-78.220289,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-PQEA003.3-3976,PQEA 3.3,River/Stream,39.89805556,-76.35611111,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-QUIT003.1-4076,QUIT 3.1,River/Stream,40.3398,-76.57813,2050305,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RATT000.4-4076,RATT 0.4,River/Stream,40.86461,-76.1894,2050107,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RATT001.1-4076,RATT 1.1,River/Stream,40.56425,-76.69744,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RATT001.4-4076,RATT 1.4,River/Stream,40.558882,-76.697931,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RAYS004.6-4077,RAYS 4.6,River/Stream,40.43194444,-77.99833333,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RAYS054.1-4078,RAYS 54.1,River/Stream,40.11638889,-78.27638889,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RAYS054.8-4078,RAYS 54.8,River/Stream,40.10661,-78.27663,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RAYS080.5-4078,RAYS 80.5,River/Stream,40.01083333,-78.3175,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RAYS088.4-4078,RAYS 88.4,River/Stream,40.01861111,-78.48194444,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-RIFE000.1-4076,RIFE 0.1,River/Stream,40.15599,-76.40448,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-ROGU000.9-4078,ROGU 0.9,River/Stream,40.74095,-78.66271,2050201,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SANG005.3-4275,Sangerfield,River/Stream,42.77596,-75.502199,2050102,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SANG018.0-4275,SANG 18.0,River/Stream,42.85114,-75.41548,2050102,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SATT002.4-4276,SATT 2.4,River/Stream,41.95936,-76.47446,2050103,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SBCC006.7-3977,SBCC 6.7,River/Stream,39.83702,-77.07726,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SBCC020.4-3976,SBCC 20.4,River/Stream,39.72555556,-76.94861111,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SBCD003.4-3976,SBCD 3.4,River/Stream,39.89722222,-76.74472222,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SBCD015.3-3976,SBCD 15.3,River/Stream,39.7966,-76.73516,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SBTK007.1-4175,SBTK,River/Stream,41.557825,-75.777879,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHAD003.4-4175,SHAD 3.4,River/Stream,41.88699,-75.43012,2050101,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHAM002.7-4076,SHAM 2.7,River/Stream,40.86027778,-76.77611111,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHAV001.4-4078,SHAV 1.4,River/Stream,40.56916667,-78.04916667,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHEA000.3-4076,SHEA 0.3,River/Stream,40.21145,-76.42687,2050306,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHOL000.2-4175,SHOL 0.2,River/Stream,41.5074,-75.98837,2050106,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHRM002.0-4077,SHRM 2.0,River/Stream,40.37972222,-77.08222222,2050305,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SHUP000.1-4078,SHUP 0.1,River/Stream,40.2239,-78.2442,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SIDE000.1-4077,SIDE 0.1,River/Stream,40.13361111,-77.96555556,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SIDE007.3-4078,SIDELING HILL,River/Stream,40.11819,-78.00957,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SIDE013.9-4078,SIDE 13.9,River/Stream,40.1335,-78.088,2050304,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SING000.9-4276,SING 0.4,River/Stream,42.10277778,-76.92222222,2050105,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SINN000.2-4177,SINN0.2,River/Stream,41.26111111,-77.90722222,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SIXM000.3-4078,SIXM 0.3,River/Stream,40.1618,-78.2522,2050303,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SLAK001.6-4176,SLAK 1.6,River/Stream,41.44743,-76.95248,2050206,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SLAT002.4-4277,SLAT 2.4,River/Stream,42.19314,-77.66883,2050104,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SNAK008.3-4175,SNAK,River/Stream,41.92994,-75.84137,2050101,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SNDY005.8-4177,SNDY 5.8,River/Stream,41.10299,-77.94563,2050204,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SNIT002.1-4076,SNIT 2.1,River/Stream,40.32077,-76.44122,2050305,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SPRU001.0-4078,SPRU 1.0,River/Stream,40.61805556,-78.12583333,2050302,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-SPRU001.6-4077,SPRU 1.6,River/Stream,40.90642,-77.19102,2050301,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-STAR004.9-4175,STAR,River/Stream,41.959458,-75.523512,2050101,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-STEP000.5-4277,STEP 0.5,River/Stream,42.26852,-77.56313,2050104,36.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-STER000.1-4178,STER 0.1,River/Stream,41.41388889,-78.19916667,2050202,42.0,Mid-Atlantic / Chesapeake,02
42SRBCWQ_WQX-STEW000.8-4177,STEW 0.9,River/Stream,41.21956,-77.24117,2050206,42.0,Mid-Atlantic / Chesapeake,02
